employee_id,hire_date,termination_date,employment_status,job_level,job_family,location,manager_id,organization_id
E01545,2020-08-01,,Active,L4,Operations,Asia Pacific,E04365,ORG030
E01546,2019-12-07,,Active,L5,Product,Europe,E04563,ORG014
E01547,2022-08-27,,Active,L6,Data,North America,E00579,ORG032
E01548,2022-02-18,,Active,L5,Operations,North America,E01306,ORG005
E01549,2021-05-10,2024-10-02,Terminated,L4,Operations,North America,E02517,ORG036
E01550,2021-04-09,,Active,L4,Sales,Latin America,E01971,ORG021
E01551,2018-09-26,,Active,L4,Software Engineering,North America,E02131,ORG029
E01552,2021-03-07,,Active,L4,Operations,Europe,E03554,ORG002
E01553,2018-12-06,,Active,L2,Sales,North America,E00875,ORG034
E01554,2024-07-22,,Active,L4,Product,Asia Pacific,E04129,ORG025
E01555,2025-04-19,2026-02-22,Terminated,L5,Product,North America,E01254,ORG031
E01556,2021-11-19,,Active,L5,Data,Latin America,E01691,ORG016
E01557,2018-12-25,,Active,L5,Finance,Europe,E01045,ORG008
E01558,2023-02-05,,Active,L3,Sales,Asia Pacific,E03170,ORG022
E01559,2019-12-20,,Active,L4,Operations,Europe,E03461,ORG046
E01560,2026-07-09,,Active,L2,Program Management,Europe,E03151,ORG012
E01561,2021-08-20,,Active,L3,HR,Latin America,E02467,ORG033
E01562,2019-04-07,,Active,L4,Program Management,North America,E01475,ORG003
E01563,2020-01-05,,Active,L3,Program Management,Asia Pacific,E03436,ORG035
E01564,2021-05-01,,Active,L2,HR,North America,E00564,ORG012
E01565,2018-01-14,,Active,L5,Product,Europe,E01524,ORG022
E01566,2019-07-19,,Active,L4,Sales,Asia Pacific,E03415,ORG018
E01567,2019-07-26,,Active,L4,Product,Asia Pacific,E03446,ORG006
E01568,2024-06-29,,Active,L3,Operations,North America,E01265,ORG017
E01569,2025-03-24,,Active,L4,Product,North America,E01664,ORG017
E01570,2020-01-14,,Active,L4,Finance,Asia Pacific,E01542,ORG026
E01571,2020-09-26,,Active,L4,Program Management,North America,E04431,ORG048
E01572,2026-03-24,,Active,L4,Product,Latin America,E02890,ORG023
E01573,2019-12-18,,Active,L2,HR,North America,E00564,ORG045
E01574,2018-10-18,,Active,L6,Marketing,North America,E00790,ORG023
E01575,2022-07-25,,Active,L2,Data,Asia Pacific,E00324,ORG006
E01576,2023-02-19,,Active,L4,Finance,North America,E01144,ORG012
E01577,2025-05-04,2026-06-22,Terminated,L3,HR,North America,E01049,ORG020
E01578,2024-05-13,,Active,L4,HR,North America,E02205,ORG016
E01579,2021-04-01,,Active,L3,Software Engineering,Latin America,E03759,ORG042
E01580,2020-08-22,,Active,L6,Software Engineering,Europe,E04398,ORG033
E01581,2023-10-09,,Active,L3,Operations,Latin America,E02829,ORG028
E01582,2025-08-02,,Active,L4,Finance,North America,E03875,ORG024
E01583,2020-03-15,,Active,L3,Product,North America,E03268,ORG020
E01584,2025-03-16,,Active,L2,Program Management,North America,E01540,ORG030
E01585,2023-09-06,,Active,L4,Operations,North America,E03111,ORG007
E01586,2020-01-28,,Active,L4,Operations,North America,E01472,ORG008
E01587,2024-03-22,,Active,L4,Operations,North America,E01509,ORG015
E01588,2025-08-11,,Active,L7,HR,North America,,ORG009
E01589,2024-12-21,,Active,L5,Marketing,Asia Pacific,E04935,ORG033
E01590,2020-02-16,,Active,L7,Sales,North America,,ORG002
E01591,2024-01-12,,Active,L3,Data,Europe,E04553,ORG008
E01592,2019-01-12,,Active,L5,Program Management,North America,E03263,ORG044
E01593,2025-10-31,,Active,L4,Data,Europe,E02997,ORG050
E01594,2019-06-05,,Active,L4,Sales,Asia Pacific,E03427,ORG024
E01595,2025-03-11,,Active,L7,Finance,Asia Pacific,,ORG024
E01596,2024-08-31,,Active,L4,Software Engineering,Asia Pacific,E03782,ORG038
E01597,2020-07-15,,Active,L6,Sales,North America,E00239,ORG002
E01598,2021-04-14,,Active,L5,Finance,North America,E01736,ORG021
E01599,2019-10-06,,Active,L2,Data,Asia Pacific,E00502,ORG005
E01600,2026-12-17,,Active,L5,Software Engineering,Latin America,E02693,ORG020
E01601,2025-12-09,,Active,L4,Sales,Europe,E01437,ORG048
E01602,2018-12-24,,Active,L6,Product,North America,E01609,ORG037
E01603,2025-01-07,,Active,L5,Operations,Asia Pacific,E04214,ORG048
E01604,2020-05-02,,Active,L2,Marketing,Latin America,E00975,ORG037
E01605,2019-11-20,,Active,L2,Product,North America,E04553,ORG030
E01606,2020-08-02,,Active,L2,Data,North America,E02063,ORG037
E01607,2022-06-04,,Active,L4,Data,Asia Pacific,E00915,ORG032
E01608,2025-04-04,,Active,L2,Marketing,Europe,E00686,ORG023
E01609,2021-05-10,,Active,L5,Finance,North America,E03593,ORG015
E01610,2023-11-06,,Active,L4,Product,North America,E04504,ORG026
E01611,2020-05-14,,Active,L5,Data,Europe,E04372,ORG013
E01612,2018-04-23,,Active,L3,HR,Asia Pacific,E00835,ORG024
E01613,2021-02-08,,Active,L4,Data,Asia Pacific,E04399,ORG008
E01614,2024-05-15,,Active,L2,Data,North America,E01067,ORG028
E01615,2024-05-19,,Active,L6,Finance,North America,E02273,ORG012
E01616,2019-02-03,,Active,L3,Finance,Asia Pacific,E00029,ORG015
E01617,2020-03-21,,Active,L2,Finance,North America,E01207,ORG025
E01618,2024-08-02,,Active,L3,Marketing,North America,E01548,ORG008
E01619,2018-12-25,,Active,L5,Product,Europe,E04785,ORG047
E01620,2021-04-03,,Active,L2,Operations,North America,E01320,ORG022
E01621,2019-05-31,,Active,L4,Product,Asia Pacific,E01309,ORG018
E01622,2018-04-06,,Active,L5,Program Management,North America,E01300,ORG002
E01623,2020-07-11,,Active,L5,Software Engineering,Asia Pacific,E01190,ORG041
E01624,2024-11-14,,Active,L3,Sales,Europe,E02753,ORG031
E01625,2021-12-24,2024-11-17,Terminated,L2,HR,Europe,E00980,ORG021
E01626,2022-01-21,,Active,L4,HR,Asia Pacific,E01406,ORG012
E01627,2021-10-13,,Active,L3,Software Engineering,North America,E02704,ORG037
E01628,2019-05-14,,Active,L5,Software Engineering,Asia Pacific,E03798,ORG046
E01629,2018-10-05,,Active,L3,Sales,North America,E00510,ORG019
E01630,2018-01-14,,Active,L4,Finance,Latin America,E01690,ORG007
E01631,2022-01-24,,Active,L2,Data,North America,E02881,ORG006
E01632,2018-03-22,,Active,L4,Finance,Europe,E04572,ORG001
E01633,2022-11-23,,Active,L3,Marketing,North America,E04710,ORG037
E01634,2026-02-12,,Active,L5,HR,North America,E04366,ORG048
E01635,2021-10-06,,Active,L2,Product,North America,E02535,ORG049
E01636,2024-03-16,,Active,L7,Product,North America,,ORG038
E01637,2021-07-14,,Active,L5,HR,North America,E00466,ORG008
E01638,2018-04-14,,Active,L3,Program Management,North America,E04829,ORG048
E01639,2023-10-22,,Active,L2,HR,Europe,E03143,ORG016
E01640,2018-01-19,,Active,L3,Marketing,North America,E04532,ORG017
E01641,2020-12-18,2025-01-17,Terminated,L2,Program Management,North America,E04584,ORG034
E01642,2026-04-18,,Active,L3,Finance,Latin America,E03960,ORG003
E01643,2020-11-10,2024-11-05,Terminated,L6,Operations,Europe,E02055,ORG040
E01644,2022-11-01,,Active,L4,Operations,North America,E03087,ORG050
E01645,2019-10-21,,Active,L3,Data,North America,E03442,ORG038
E01646,2022-02-09,,Active,L4,Marketing,North America,E04412,ORG038
E01647,2024-07-12,,Active,L3,Operations,Europe,E01076,ORG019
E01648,2020-05-08,,Active,L7,Product,Asia Pacific,,ORG004
E01649,2024-08-24,,Active,L2,Finance,Europe,E02807,ORG039
E01650,2023-09-07,,Active,L5,Program Management,Latin America,E03009,ORG029
E01651,2019-03-19,,Active,L5,Sales,Asia Pacific,E00984,ORG045
E01652,2018-08-23,,Active,L2,HR,Latin America,E01974,ORG006
E01653,2024-06-28,,Active,L3,Program Management,Europe,E04615,ORG015
E01654,2018-08-13,2025-12-30,Terminated,L3,HR,Europe,E00067,ORG018
E01655,2024-03-26,,Active,L6,Data,Asia Pacific,E02527,ORG034
E01656,2022-03-03,,Active,L4,Marketing,Asia Pacific,E03096,ORG039
E01657,2024-09-14,,Active,L4,Operations,North America,E04540,ORG047
E01658,2022-08-22,,Active,L5,Finance,North America,E01341,ORG015
E01659,2018-04-17,,Active,L5,Finance,North America,E01940,ORG024
E01660,2025-11-14,,Active,L4,Product,North America,E00377,ORG002
E01661,2026-11-17,,Active,L4,HR,Asia Pacific,E01637,ORG013
E01662,2023-06-09,,Active,L5,Program Management,Asia Pacific,E04987,ORG019
E01663,2018-04-26,,Active,L3,HR,North America,E03841,ORG029
E01664,2020-05-25,,Active,L5,Data,North America,E02098,ORG023
E01665,2022-02-27,,Active,L2,Software Engineering,North America,E03188,ORG018
E01666,2019-03-05,,Active,L3,Marketing,Asia Pacific,E04828,ORG031
E01667,2018-06-22,,Active,L5,HR,Asia Pacific,E02166,ORG041
E01668,2021-04-26,,Active,L3,Software Engineering,North America,E01441,ORG012
E01669,2019-08-03,,Active,L2,Software Engineering,North America,E04398,ORG017
E01670,2019-03-22,,Active,L3,Operations,Latin America,E04258,ORG035
E01671,2021-06-05,,Active,L4,Data,Europe,E02611,ORG038
E01672,2021-03-08,,Active,L5,Program Management,Asia Pacific,E00058,ORG040
E01673,2023-02-09,2024-02-29,Terminated,L2,Product,North America,E00059,ORG011
E01674,2025-11-03,,Active,L2,Software Engineering,North America,E00560,ORG027
E01675,2023-01-12,,Active,L4,Product,Europe,E03453,ORG044
E01676,2024-03-24,,Active,L6,Product,North America,E00864,ORG019
E01677,2024-07-09,,Active,L3,Data,Asia Pacific,E00274,ORG021
E01678,2023-10-29,,Active,L6,Finance,Asia Pacific,E03411,ORG048
E01679,2019-07-14,,Active,L6,Product,North America,E02391,ORG006
E01680,2026-07-18,,Active,L3,Data,North America,E02697,ORG035
E01681,2024-03-03,,Active,L5,Data,Asia Pacific,E00922,ORG042
E01682,2020-12-04,,Active,L5,Marketing,Latin America,E01010,ORG008
E01683,2026-11-21,,Active,L4,Software Engineering,North America,E01146,ORG035
E01684,2024-10-23,,Active,L4,Marketing,Asia Pacific,E03220,ORG023
E01685,2026-07-15,,Active,L5,Software Engineering,North America,E04909,ORG042
E01686,2022-12-08,,Active,L5,Data,Asia Pacific,E04569,ORG044
E01687,2022-06-11,,Active,L5,Operations,Europe,E00547,ORG043
E01688,2021-03-12,,Active,L7,Sales,North America,,ORG004
E01689,2023-03-04,,Active,L4,Data,Asia Pacific,E03402,ORG037
E01690,2026-08-02,,Active,L5,Product,Asia Pacific,E03801,ORG045
E01691,2023-08-10,,Leave,L6,HR,Asia Pacific,E00175,ORG031
E01692,2018-01-20,,Active,L3,Data,North America,E03198,ORG030
E01693,2019-02-20,,Active,L2,Software Engineering,Asia Pacific,E02200,ORG003
E01694,2019-06-26,,Active,L4,Product,Asia Pacific,E00930,ORG042
E01695,2022-01-27,,Active,L5,Sales,North America,E03949,ORG003
E01696,2021-09-21,,Active,L3,Sales,North America,E04675,ORG016
E01697,2023-07-07,,Active,L5,HR,Asia Pacific,E03021,ORG045
E01698,2019-10-26,,Active,L2,Finance,Europe,E00960,ORG046
E01699,2019-02-17,,Active,L3,Data,North America,E02100,ORG049
E01700,2018-01-05,,Active,L4,Product,Asia Pacific,E02606,ORG024
E01701,2021-09-04,,Active,L2,Marketing,North America,E04504,ORG009
E01702,2022-05-06,,Active,L6,HR,Asia Pacific,E03950,ORG024
E01703,2022-04-26,,Active,L2,Product,North America,E03348,ORG005
E01704,2024-07-25,,Active,L6,HR,North America,E03831,ORG043
E01705,2018-11-26,,Active,L3,HR,Latin America,E03454,ORG028
E01706,2020-07-05,,Active,L7,HR,Asia Pacific,,ORG020
E01707,2022-01-09,,Active,L4,Marketing,North America,E01548,ORG004
E01708,2019-06-12,,Active,L2,Operations,Latin America,E00630,ORG020
E01709,2019-07-23,,Active,L2,Data,Latin America,E04197,ORG042
E01710,2018-04-25,,Active,L2,Sales,Asia Pacific,E02800,ORG035
E01711,2021-02-10,,Active,L4,Data,North America,E04813,ORG004
E01712,2024-06-21,,Active,L5,Finance,North America,E03410,ORG008
E01713,2021-12-01,,Active,L4,Sales,Asia Pacific,E02350,ORG019
E01714,2022-04-28,,Active,L4,Software Engineering,Asia Pacific,E03230,ORG005
E01715,2021-02-25,,Active,L4,Sales,North America,E03254,ORG046
E01716,2021-09-19,,Active,L4,Sales,North America,E04912,ORG032
E01717,2020-10-05,,Active,L5,Finance,North America,E01764,ORG005
E01718,2025-03-14,2026-11-17,Terminated,L4,Product,North America,E01854,ORG039
E01719,2021-11-28,,Active,L5,Software Engineering,Europe,,ORG018
E01720,2020-02-15,,Active,L7,HR,North America,,ORG012
E01721,2018-01-04,,Active,L3,Software Engineering,Europe,E00511,ORG028
E01722,2026-08-05,,Active,L2,HR,Europe,E02333,ORG001
E01723,2021-09-16,,Active,L2,Software Engineering,North America,E02203,ORG023
E01724,2022-11-08,,Active,L4,Program Management,Asia Pacific,E00933,ORG041
E01725,2022-06-08,,Leave,L3,Operations,North America,E04070,ORG045
E01726,2023-10-13,,Active,L6,Software Engineering,North America,E03438,ORG017
E01727,2023-12-22,,Active,L4,Sales,North America,E01144,ORG032
E01728,2024-06-29,,Active,L4,HR,Europe,E00810,ORG011
E01729,2018-03-03,,Active,L5,Data,North America,E03131,ORG028
E01730,2025-10-14,,Active,L3,Sales,Latin America,E00028,ORG013
E01731,2019-08-15,,Active,L5,HR,North America,E00729,ORG028
E01732,2022-04-20,2025-08-30,Terminated,L2,Sales,North America,E02160,ORG009
E01733,2018-06-22,,Active,L4,Finance,Asia Pacific,E04958,ORG046
E01734,2023-02-10,,Active,L6,Finance,Latin America,E00358,ORG043
E01735,2022-06-21,,Active,L5,Program Management,Europe,E02691,ORG017
E01736,2023-10-05,,Active,L5,Product,North America,E02845,ORG038
E01737,2024-07-17,,Active,L3,Product,North America,E01189,ORG005
E01738,2020-05-30,,Active,L5,Product,North America,E02631,ORG036
E01739,2020-06-04,,Active,L4,Product,Europe,E03187,ORG014
E01740,2019-02-27,,Active,L4,HR,Europe,E00654,ORG007
E01741,2023-11-15,,Active,L2,Operations,North America,E04779,ORG033
E01742,2018-05-13,,Active,L3,Program Management,Europe,E01156,ORG023
E01743,2019-07-30,,Active,L4,HR,Asia Pacific,E01781,ORG026
E01744,2020-05-05,,Active,L2,HR,North America,E00105,ORG026
E01745,2023-12-27,,Active,L5,Marketing,North America,E02998,ORG003
E01746,2021-09-01,2024-09-24,Terminated,L5,Product,Asia Pacific,E02998,ORG003
E01747,2018-12-12,,Active,L6,Product,North America,E00554,ORG030
E01748,2024-06-04,,Active,L2,Data,North America,E01420,ORG031
E01749,2023-02-20,,Active,L6,Software Engineering,North America,E03856,ORG003
E01750,2020-10-22,,Active,L2,Finance,Europe,E03587,ORG019
E01751,2024-07-05,,Active,L4,Sales,Europe,E01486,ORG030
E01752,2025-04-02,,Active,L5,Finance,Europe,E03166,ORG032
E01753,2021-03-29,,Active,L2,Marketing,North America,E03758,ORG041
E01754,2023-07-30,,Active,L2,Finance,Europe,E01815,ORG021
E01755,2021-10-29,,Active,L2,Sales,North America,E00864,ORG027
E01756,2021-08-22,,Active,L4,Product,Asia Pacific,E00096,ORG029
E01757,2022-02-02,,Active,L5,Product,Latin America,E04780,ORG016
E01758,2024-01-27,,Active,L2,Sales,Europe,E01548,ORG003
E01759,2020-02-05,,Active,L2,Finance,North America,E04028,ORG001
E01760,2024-09-23,,Active,L4,Operations,Asia Pacific,E01589,ORG041
E01761,2019-03-17,,Active,L3,Marketing,North America,E03582,ORG010
E01762,2026-12-26,,Active,L5,HR,North America,E01622,ORG031
E01763,2019-07-17,,Active,L6,Product,Latin America,E03085,ORG028
E01764,2020-10-01,,Active,L5,Finance,North America,E04770,ORG020
E01765,2026-07-03,,Active,L6,Program Management,North America,E03787,ORG041
E01766,2019-09-07,2026-04-11,Terminated,L4,Program Management,Europe,E00805,ORG034
E01767,2021-04-05,,Active,L5,Sales,Europe,E02672,ORG002
E01768,2020-07-05,,Active,L3,HR,Europe,E01282,ORG038
E01769,2021-06-18,,Active,L2,Data,North America,E01037,ORG025
E01770,2019-12-19,,Active,L4,Finance,Asia Pacific,E04156,ORG017
E01771,2025-11-22,,Active,L2,Finance,North America,E04916,ORG036
E01772,2026-03-19,,Active,L6,Operations,Latin America,E04615,ORG034
E01773,2021-05-08,,Active,L5,Product,North America,E04197,ORG016
E01774,2021-06-16,,Active,L6,Finance,North America,E02324,ORG048
E01775,2024-10-10,2026-11-19,Terminated,L3,Marketing,Europe,E02686,ORG032
E01776,2026-01-27,,Active,L4,Data,North America,E02753,ORG030
E01777,2019-11-04,,Active,L5,Finance,Europe,E03711,ORG004
E01778,2022-01-15,,Active,L3,Marketing,North America,E00225,ORG014
E01779,2020-06-08,,Active,L4,Program Management,North America,E04129,ORG022
E01780,2020-02-07,2024-03-04,Terminated,L4,Program Management,North America,E04038,ORG031
E01781,2023-06-06,,Active,L7,Product,North America,,ORG025
E01782,2024-04-16,,Active,L5,Product,North America,E04978,ORG037
E01783,2025-01-22,,Active,L2,Program Management,North America,E03001,ORG013
E01784,2019-12-24,,Active,L4,HR,North America,E02267,ORG034
E01785,2019-10-23,,Active,L4,Software Engineering,Asia Pacific,E02371,ORG040
E01786,2024-01-25,,Active,L2,Product,Asia Pacific,E03138,ORG038
E01787,2022-05-02,,Active,L4,Marketing,North America,E01473,ORG038
E01788,2019-06-03,,Active,L3,Marketing,North America,E03887,ORG044
E01789,2021-03-08,,Active,L2,Product,North America,E02199,ORG005
E01790,2019-03-16,,Active,L4,Program Management,North America,E01336,ORG034
E01791,2025-01-23,,Active,L3,Program Management,North America,E03709,ORG047
E01792,2024-03-27,,Active,L4,Product,North America,E01643,ORG028
E01793,2019-06-04,,Active,L3,Software Engineering,Latin America,E00377,ORG011
E01794,2022-09-12,,Active,L5,Data,Asia Pacific,E02652,ORG050
E01795,2019-03-28,,Active,L3,Finance,North America,E02552,ORG009
E01796,2021-11-21,,Active,L6,Data,North America,E01407,ORG017
E01797,2021-05-14,,Active,L2,Finance,North America,E00147,ORG009
E01798,2021-11-05,,Active,L4,Data,North America,E02358,ORG023
E01799,2024-10-07,,Active,L3,Software Engineering,Europe,E03875,ORG021
E01800,2022-01-11,,Active,L3,Data,North America,E04000,ORG024
E01801,2024-12-17,,Active,L4,Program Management,North America,E00999,ORG045
E01802,2021-12-22,,Active,L5,Product,North America,E02102,ORG024
E01803,2019-10-03,,Active,L6,Product,Europe,E04511,ORG025
E01804,2026-04-26,,Active,L3,Product,North America,E01679,ORG043
E01805,2018-12-30,,Active,L2,Marketing,Latin America,E02361,ORG040
E01806,2024-07-27,,Active,L5,Program Management,North America,E03402,ORG012
E01807,2024-03-29,,Active,L4,Sales,North America,E02267,ORG001
E01808,2018-12-11,,Active,L3,Product,North America,E04207,ORG031
E01809,2020-01-03,,Active,L5,Operations,Europe,E01746,ORG041
E01810,2022-03-28,,Active,L4,Data,North America,E02457,ORG027
E01811,2022-09-21,,Active,L4,Product,North America,E02611,ORG011
E01812,2020-04-16,,Active,L3,Data,North America,E03744,ORG036
E01813,2020-08-15,,Active,L4,Data,North America,E01650,ORG033
E01814,2025-05-01,,Active,L3,Software Engineering,North America,E01305,ORG028
E01815,2024-06-13,,Active,L5,Software Engineering,Europe,E01745,ORG042
E01816,2018-03-18,,Active,L2,Product,Europe,E01121,ORG038
E01817,2025-10-02,,Active,L5,HR,Europe,E00931,ORG033
E01818,2022-05-03,,Active,L5,Software Engineering,Latin America,E04084,ORG033
E01819,2023-03-21,,Active,L5,Finance,North America,E01681,ORG033
E01820,2021-07-22,,Active,L2,Program Management,Asia Pacific,E01280,ORG026
E01821,2021-05-07,,Active,L3,Program Management,North America,E04055,ORG023
E01822,2024-09-10,,Active,L4,Marketing,North America,E03938,ORG035
E01823,2023-08-30,,Active,L4,Operations,Europe,E01156,ORG030
E01824,2022-04-15,,Active,L6,Product,North America,E01478,ORG024
E01825,2026-07-19,,Active,L3,Product,North America,E04098,ORG007
E01826,2024-09-17,,Active,L6,Software Engineering,Europe,E01319,ORG034
E01827,2024-09-17,,Active,L3,Sales,North America,E04326,ORG032
E01828,2020-09-11,,Active,L3,Finance,North America,E03130,ORG017
E01829,2020-08-03,,Active,L2,Product,Asia Pacific,E03334,ORG018
E01830,2020-07-12,,Active,L5,Operations,North America,E02711,ORG012
E01831,2024-04-26,,Active,L2,Operations,North America,E00128,ORG047
E01832,2022-01-07,,Active,L3,Data,North America,E04110,ORG042
E01833,2026-01-19,,Active,L5,Marketing,Asia Pacific,E02842,ORG028
E01834,2018-10-27,,Active,L4,Sales,Latin America,E00846,ORG020
E01835,2022-01-14,,Active,L2,Operations,Europe,E04167,ORG036
E01836,2021-02-14,,Active,L2,HR,North America,E01430,ORG026
E01837,2018-11-27,,Active,L4,Data,North America,E01767,ORG048
E01838,2020-08-06,,Active,L3,Marketing,North America,E03203,ORG003
E01839,2020-11-26,,Active,L3,Finance,Asia Pacific,E01339,ORG002
