review_id,employee_id,review_cycle,review_date,performance_rating,potential_rating,promotion_recommended,review_status
R004905,E02009,2024_H2,2024-12-15,3,3,False,Completed
R004906,E03014,2024_H2,2024-12-15,3,4,False,Completed
R004907,E01281,2024_H2,2024-12-15,3,3,False,Completed
R004908,E01038,2024_H2,2024-12-15,3,3,False,Completed
R004909,E04949,2024_H2,2024-12-15,4,3,False,Completed
R004910,E03578,2024_H2,2024-12-15,4,3,False,Completed
R004911,E04288,2024_H2,2024-12-15,3,4,False,Completed
R004912,E02944,2024_H2,2024-12-15,3,3,False,Completed
R004913,E02741,2024_H2,2024-12-15,4,4,False,Completed
R004914,E02492,2024_H2,2024-12-15,3,3,False,Completed
R004915,E04715,2024_H2,2024-12-15,3,4,False,Completed
R004916,E01815,2024_H2,2024-12-15,2,5,False,Pending
R004917,E04900,2024_H2,2024-12-15,4,4,False,Completed
R004918,E00002,2024_H2,2024-12-15,3,3,False,Completed
R004919,E03093,2024_H2,2024-12-15,4,4,False,Completed
R004920,E01372,2024_H2,2024-12-15,4,5,True,Completed
R004921,E03301,2024_H2,2024-12-15,3,4,False,Completed
R004922,E03569,2024_H2,2024-12-15,2,4,True,Completed
R004923,E03029,2024_H2,2024-12-15,3,3,False,Completed
R004924,E03771,2024_H2,2024-12-15,3,2,False,Completed
R004925,E04421,2024_H2,2024-12-15,3,3,False,Completed
R004926,E04231,2024_H2,2024-12-15,3,4,False,Completed
R004927,E03435,2024_H2,2024-12-15,5,3,False,Completed
R004928,E04909,2024_H2,2024-12-15,3,5,False,Pending
R004929,E02620,2024_H2,2024-12-15,3,3,False,Completed
R004930,E00758,2024_H2,2024-12-15,3,3,False,Completed
R004931,E04893,2024_H2,2024-12-15,5,3,False,Completed
R004932,E02901,2024_H2,2024-12-15,3,3,False,Completed
R004933,E02750,2024_H2,2024-12-15,4,4,False,Completed
R004934,E03906,2024_H2,2024-12-15,5,4,False,Completed
R004935,E03639,2024_H2,2024-12-15,2,3,False,Completed
R004936,E01495,2024_H2,2024-12-15,4,4,True,Completed
R004937,E03585,2024_H2,2024-12-15,2,3,False,Completed
R004938,E04631,2024_H2,2024-12-15,1,1,False,Completed
R004939,E03861,2024_H2,2024-12-15,3,3,False,Pending
R004940,E04617,2024_H2,2024-12-15,1,2,False,Cancelled
R004941,E00067,2024_H2,2024-12-15,4,4,False,Pending
R004942,E02932,2024_H2,2024-12-15,1,2,True,Completed
R004943,E01721,2024_H2,2024-12-15,3,3,False,Completed
R004944,E00734,2024_H2,2024-12-15,4,4,False,Completed
R004945,E03863,2024_H2,2024-12-15,4,5,False,Completed
R004946,E01587,2024_H2,2024-12-15,3,3,False,Completed
R004947,E04750,2024_H2,2024-12-15,4,2,False,Pending
R004948,E03028,2024_H2,2024-12-15,2,4,False,Completed
R004949,E02990,2024_H2,2024-12-15,2,4,False,Completed
R004950,E04104,2024_H2,2024-12-15,4,3,False,Completed
R004951,E03033,2024_H2,2024-12-15,4,4,False,Completed
R004952,E04817,2024_H2,2024-12-15,4,3,False,Completed
R004953,E02441,2024_H2,2024-12-15,3,3,False,Completed
R004954,E04431,2024_H2,2024-12-15,4,3,False,Completed
R004955,E03973,2024_H2,2024-12-15,4,2,False,Pending
R004956,E02803,2024_H2,2024-12-15,4,3,False,Completed
R004957,E01658,2024_H2,2024-12-15,4,4,False,Completed
R004958,E02887,2024_H2,2024-12-15,3,3,False,Completed
R004959,E01861,2024_H2,2024-12-15,4,2,False,Completed
R004960,E02511,2024_H2,2024-12-15,4,2,False,Pending
R004961,E01093,2024_H2,2024-12-15,4,2,False,Completed
R004962,E03949,2024_H2,2024-12-15,4,5,False,Completed
R004963,E00415,2024_H2,2024-12-15,4,2,False,Completed
R004964,E02105,2024_H2,2024-12-15,4,4,False,Completed
R004965,E01650,2024_H2,2024-12-15,3,1,False,Completed
R004966,E01104,2024_H2,2024-12-15,4,3,True,Pending
R004967,E01775,2024_H2,2024-12-15,4,5,False,Completed
R004968,E02066,2024_H2,2024-12-15,3,1,False,Completed
R004969,E03661,2024_H2,2024-12-15,3,4,False,Completed
R004970,E02967,2024_H2,2024-12-15,4,3,False,Completed
R004971,E00478,2024_H2,2024-12-15,4,3,False,Completed
R004972,E00728,2024_H2,2024-12-15,3,3,False,Completed
R004973,E00729,2024_H2,2024-12-15,3,2,False,Completed
R004974,E04162,2024_H2,2024-12-15,3,2,False,Cancelled
R004975,E04527,2024_H2,2024-12-15,1,2,True,Completed
R004976,E02930,2024_H2,2024-12-15,3,4,False,Completed
R004977,E00179,2024_H2,2024-12-15,3,2,False,Cancelled
R004978,E01046,2024_H2,2024-12-15,2,3,False,Completed
R004979,E04508,2024_H2,2024-12-15,4,4,False,Completed
R004980,E03522,2024_H2,2024-12-15,4,3,False,Completed
R004981,E02367,2024_H2,2024-12-15,3,2,False,Completed
R004982,E03164,2024_H2,2024-12-15,3,3,False,Completed
R004983,E00443,2024_H2,2024-12-15,3,4,False,Completed
R004984,E02835,2024_H2,2024-12-15,5,4,False,Completed
R004985,E02875,2024_H2,2024-12-15,3,4,False,Pending
R004986,E03034,2024_H2,2024-12-15,3,3,False,Completed
R004987,E03147,2024_H2,2024-12-15,4,4,False,Completed
R004988,E01467,2024_H2,2024-12-15,2,3,False,Completed
R004989,E00568,2024_H2,2024-12-15,2,4,False,Pending
R004990,E02681,2024_H2,2024-12-15,3,4,False,Completed
R004991,E03843,2024_H2,2024-12-15,4,3,False,Completed
R004992,E03459,2024_H2,2024-12-15,3,4,False,Completed
R004993,E01023,2024_H2,2024-12-15,3,4,False,Completed
R004994,E01533,2024_H2,2024-12-15,3,5,False,Completed
R004995,E01135,2024_H2,2024-12-15,4,2,False,Cancelled
R004996,E02239,2024_H2,2024-12-15,3,2,False,Completed
R004997,E02275,2024_H2,2024-12-15,3,3,False,Completed
R004998,E03816,2024_H2,2024-12-15,3,4,False,Completed
R004999,E01770,2024_H2,2024-12-15,4,2,True,Cancelled
R005000,E04557,2024_H2,2024-12-15,3,4,False,Cancelled
R005001,E04552,2025_H1,2025-06-15,3,3,False,Completed
R005002,E03894,2025_H1,2025-06-15,3,4,False,Completed
R005003,E02168,2025_H1,2025-06-15,3,4,False,Completed
R005004,E02598,2025_H1,2025-06-15,3,3,False,Completed
R005005,E01171,2025_H1,2025-06-15,4,5,False,Completed
R005006,E00622,2025_H1,2025-06-15,4,3,False,Completed
R005007,E04635,2025_H1,2025-06-15,4,3,False,Completed
R005008,E03493,2025_H1,2025-06-15,4,5,False,Completed
R005009,E04111,2025_H1,2025-06-15,2,4,False,Completed
R005010,E00545,2025_H1,2025-06-15,1,4,False,Completed
R005011,E04979,2025_H1,2025-06-15,4,3,False,Completed
R005012,E01822,2025_H1,2025-06-15,2,2,False,Completed
R005013,E01178,2025_H1,2025-06-15,2,3,False,Completed
R005014,E00223,2025_H1,2025-06-15,2,3,False,Completed
R005015,E02907,2025_H1,2025-06-15,3,2,False,Completed
R005016,E04792,2025_H1,2025-06-15,3,5,False,Completed
R005017,E01306,2025_H1,2025-06-15,3,4,False,Completed
R005018,E00333,2025_H1,2025-06-15,5,4,False,Completed
R005019,E00386,2025_H1,2025-06-15,3,3,False,Completed
R005020,E01863,2025_H1,2025-06-15,2,3,False,Completed
R005021,E01253,2025_H1,2025-06-15,3,3,False,Completed
R005022,E04130,2025_H1,2025-06-15,2,3,False,Completed
R005023,E02172,2025_H1,2025-06-15,4,4,False,Completed
R005024,E00354,2025_H1,2025-06-15,3,2,False,Completed
R005025,E04249,2025_H1,2025-06-15,3,3,False,Completed
R005026,E03458,2025_H1,2025-06-15,4,4,False,Completed
R005027,E01169,2025_H1,2025-06-15,4,4,False,Completed
R005028,E02270,2025_H1,2025-06-15,3,3,False,Completed
R005029,E04581,2025_H1,2025-06-15,4,5,False,Pending
R005030,E02500,2025_H1,2025-06-15,4,4,False,Completed
R005031,E01087,2025_H1,2025-06-15,3,3,False,Completed
R005032,E00944,2025_H1,2025-06-15,3,2,False,Completed
R005033,E03453,2025_H1,2025-06-15,4,4,True,Completed
R005034,E03016,2025_H1,2025-06-15,2,3,False,Completed
R005035,E04225,2025_H1,2025-06-15,5,1,False,Pending
R005036,E03102,2025_H1,2025-06-15,3,3,False,Cancelled
R005037,E02286,2025_H1,2025-06-15,3,3,False,Completed
R005038,E01703,2025_H1,2025-06-15,3,5,False,Completed
R005039,E01003,2025_H1,2025-06-15,2,3,False,Completed
R005040,E01229,2025_H1,2025-06-15,3,4,False,Completed
R005041,E03245,2025_H1,2025-06-15,4,3,False,Completed
R005042,E04284,2025_H1,2025-06-15,3,4,True,Completed
R005043,E04516,2025_H1,2025-06-15,3,4,False,Completed
R005044,E04517,2025_H1,2025-06-15,4,3,False,Pending
R005045,E01483,2025_H1,2025-06-15,4,5,False,Completed
R005046,E03852,2025_H1,2025-06-15,5,2,False,Completed
R005047,E00110,2025_H1,2025-06-15,4,3,False,Completed
R005048,E02671,2025_H1,2025-06-15,3,4,False,Pending
R005049,E03422,2025_H1,2025-06-15,3,3,False,Completed
R005050,E02764,2025_H1,2025-06-15,3,3,False,Completed
R005051,E02621,2025_H1,2025-06-15,3,3,False,Completed
R005052,E03556,2025_H1,2025-06-15,3,3,False,Completed
R005053,E04473,2025_H1,2025-06-15,2,2,False,Completed
R005054,E04290,2025_H1,2025-06-15,2,4,False,Pending
R005055,E02247,2025_H1,2025-06-15,3,4,True,Completed
R005056,E00309,2025_H1,2025-06-15,4,4,True,Completed
R005057,E02535,2025_H1,2025-06-15,2,3,False,Completed
R005058,E01678,2025_H1,2025-06-15,3,5,False,Completed
R005059,E01810,2025_H1,2025-06-15,3,5,False,Completed
R005060,E00327,2025_H1,2025-06-15,1,4,False,Completed
R005061,E02370,2025_H1,2025-06-15,4,2,False,Completed
R005062,E03242,2025_H1,2025-06-15,3,4,False,Completed
R005063,E00041,2025_H1,2025-06-15,3,5,False,Completed
R005064,E02579,2025_H1,2025-06-15,1,4,False,Pending
R005065,E04034,2025_H1,2025-06-15,4,1,False,Completed
R005066,E00992,2025_H1,2025-06-15,3,3,False,Completed
R005067,E04638,2025_H1,2025-06-15,3,3,False,Completed
R005068,E02892,2025_H1,2025-06-15,3,2,False,Completed
R005069,E02114,2025_H1,2025-06-15,4,4,False,Completed
R005070,E03174,2025_H1,2025-06-15,3,4,False,Completed
R005071,E00294,2025_H1,2025-06-15,1,4,False,Completed
R005072,E04021,2025_H1,2025-06-15,2,3,False,Completed
R005073,E02279,2025_H1,2025-06-15,3,4,False,Completed
R005074,E04790,2025_H1,2025-06-15,3,2,False,Completed
R005075,E03609,2025_H1,2025-06-15,5,1,False,Pending
R005076,E02642,2025_H1,2025-06-15,3,5,False,Completed
R005077,E03821,2025_H1,2025-06-15,3,2,False,Completed
R005078,E02064,2025_H1,2025-06-15,3,5,False,Completed
R005079,E01115,2025_H1,2025-06-15,5,4,False,Pending
R005080,E02603,2025_H1,2025-06-15,4,4,False,Completed
R005081,E02895,2025_H1,2025-06-15,4,2,False,Completed
R005082,E02070,2025_H1,2025-06-15,4,3,False,Completed
R005083,E03251,2025_H1,2025-06-15,4,3,False,Completed
R005084,E04107,2025_H1,2025-06-15,2,3,False,Completed
R005085,E00972,2025_H1,2025-06-15,4,3,False,Completed
R005086,E01112,2025_H1,2025-06-15,2,4,False,Completed
R005087,E00185,2025_H1,2025-06-15,3,3,False,Completed
R005088,E01255,2025_H1,2025-06-15,1,3,False,Completed
R005089,E01669,2025_H1,2025-06-15,4,3,False,Cancelled
R005090,E02760,2025_H1,2025-06-15,3,4,False,Completed
R005091,E01102,2025_H1,2025-06-15,3,3,False,Completed
R005092,E04585,2025_H1,2025-06-15,5,3,False,Cancelled
R005093,E02955,2025_H1,2025-06-15,3,4,False,Completed
R005094,E00167,2025_H1,2025-06-15,3,4,False,Completed
R005095,E04898,2025_H1,2025-06-15,2,4,False,Completed
R005096,E04220,2025_H1,2025-06-15,3,4,False,Completed
R005097,E00519,2025_H1,2025-06-15,4,3,False,Completed
R005098,E02229,2025_H1,2025-06-15,5,1,False,Pending
R005099,E01469,2025_H1,2025-06-15,3,1,False,Completed
R005100,E04957,2025_H1,2025-06-15,3,4,False,Completed
R005101,E03181,2025_H1,2025-06-15,5,2,False,Completed
R005102,E04943,2025_H1,2025-06-15,3,3,False,Completed
R005103,E01063,2025_H1,2025-06-15,2,5,False,Completed
R005104,E01270,2025_H1,2025-06-15,3,2,False,Completed
R005105,E02549,2025_H1,2025-06-15,3,1,False,Completed
R005106,E03040,2025_H1,2025-06-15,4,3,False,Completed
R005107,E00797,2025_H1,2025-06-15,2,3,False,Completed
R005108,E04739,2025_H1,2025-06-15,2,3,True,Completed
R005109,E02773,2025_H1,2025-06-15,3,2,False,Cancelled
R005110,E02947,2025_H1,2025-06-15,2,3,False,Completed
R005111,E04914,2025_H1,2025-06-15,1,4,False,Completed
R005112,E03628,2025_H1,2025-06-15,3,3,False,Completed
R005113,E03478,2025_H1,2025-06-15,2,3,False,Completed
R005114,E04808,2025_H1,2025-06-15,1,3,False,Pending
R005115,E01775,2025_H1,2025-06-15,3,3,False,Completed
R005116,E01252,2025_H1,2025-06-15,4,2,False,Completed
R005117,E02533,2025_H1,2025-06-15,5,3,False,Completed
R005118,E01121,2025_H1,2025-06-15,4,4,False,Completed
R005119,E01392,2025_H1,2025-06-15,4,3,False,Completed
R005120,E04568,2025_H1,2025-06-15,4,3,False,Completed
R005121,E01630,2025_H1,2025-06-15,3,3,False,Completed
R005122,E03648,2025_H1,2025-06-15,5,3,False,Completed
R005123,E04779,2025_H1,2025-06-15,3,3,False,Completed
R005124,E00618,2025_H1,2025-06-15,4,3,False,Completed
R005125,E01144,2025_H1,2025-06-15,3,2,False,Completed
R005126,E00572,2025_H1,2025-06-15,1,3,False,Completed
R005127,E03819,2025_H1,2025-06-15,3,4,False,Cancelled
R005128,E00835,2025_H1,2025-06-15,2,5,True,Completed
R005129,E04492,2025_H1,2025-06-15,4,3,False,Completed
R005130,E04212,2025_H1,2025-06-15,3,4,False,Completed
R005131,E02178,2025_H1,2025-06-15,3,2,False,Completed
R005132,E02996,2025_H1,2025-06-15,2,3,False,Completed
R005133,E03721,2025_H1,2025-06-15,5,3,True,Completed
R005134,E00102,2025_H1,2025-06-15,3,2,False,Completed
R005135,E02795,2025_H1,2025-06-15,3,2,False,Pending
R005136,E03503,2025_H1,2025-06-15,3,5,True,Completed
R005137,E04674,2025_H1,2025-06-15,5,5,False,Completed
R005138,E04273,2025_H1,2025-06-15,3,3,False,Pending
R005139,E01622,2025_H1,2025-06-15,3,2,False,Completed
R005140,E04296,2025_H1,2025-06-15,3,3,False,Completed
R005141,E02526,2025_H1,2025-06-15,3,3,False,Completed
R005142,E02913,2025_H1,2025-06-15,3,4,False,Completed
R005143,E03112,2025_H1,2025-06-15,5,3,False,Pending
R005144,E03274,2025_H1,2025-06-15,4,1,False,Completed
R005145,E02729,2025_H1,2025-06-15,3,3,False,Completed
R005146,E00475,2025_H1,2025-06-15,4,3,False,Completed
R005147,E02818,2025_H1,2025-06-15,2,3,False,Completed
R005148,E01812,2025_H1,2025-06-15,3,4,False,Completed
R005149,E04496,2025_H1,2025-06-15,4,4,False,Completed
R005150,E04263,2025_H1,2025-06-15,2,3,False,Completed
R005151,E03254,2025_H1,2025-06-15,3,3,False,Completed
R005152,E04569,2025_H1,2025-06-15,4,3,False,Completed
R005153,E04680,2025_H1,2025-06-15,3,4,False,Completed
R005154,E00858,2025_H1,2025-06-15,3,3,False,Pending
R005155,E03591,2025_H1,2025-06-15,2,3,False,Completed
R005156,E04408,2025_H1,2025-06-15,3,3,False,Completed
R005157,E03116,2025_H1,2025-06-15,3,2,False,Cancelled
R005158,E04261,2025_H1,2025-06-15,3,4,False,Completed
R005159,E01743,2025_H1,2025-06-15,2,3,False,Pending
R005160,E04014,2025_H1,2025-06-15,3,2,False,Completed
R005161,E01382,2025_H1,2025-06-15,3,4,False,Completed
R005162,E02650,2025_H1,2025-06-15,1,3,False,Completed
R005163,E01858,2025_H1,2025-06-15,5,4,False,Completed
R005164,E02750,2025_H1,2025-06-15,3,3,False,Completed
R005165,E01419,2025_H1,2025-06-15,3,3,False,Pending
R005166,E04235,2025_H1,2025-06-15,3,2,False,Completed
R005167,E03367,2025_H1,2025-06-15,3,4,False,Completed
R005168,E04939,2025_H1,2025-06-15,3,2,False,Completed
R005169,E03318,2025_H1,2025-06-15,3,4,False,Pending
R005170,E03673,2025_H1,2025-06-15,2,2,False,Completed
R005171,E04417,2025_H1,2025-06-15,4,4,False,Completed
R005172,E02788,2025_H1,2025-06-15,3,3,False,Completed
R005173,E01981,2025_H1,2025-06-15,5,5,False,Completed
R005174,E03305,2025_H1,2025-06-15,2,3,False,Completed
R005175,E00260,2025_H1,2025-06-15,4,3,False,Completed
R005176,E00958,2025_H1,2025-06-15,3,1,False,Completed
R005177,E00614,2025_H1,2025-06-15,3,4,False,Completed
R005178,E02871,2025_H1,2025-06-15,2,5,False,Completed
R005179,E02682,2025_H1,2025-06-15,3,1,False,Completed
R005180,E04728,2025_H1,2025-06-15,4,3,True,Completed
R005181,E02093,2025_H1,2025-06-15,3,2,False,Completed
R005182,E01790,2025_H1,2025-06-15,4,3,False,Pending
R005183,E04767,2025_H1,2025-06-15,4,3,True,Completed
R005184,E04217,2025_H1,2025-06-15,4,4,False,Completed
R005185,E03886,2025_H1,2025-06-15,4,3,False,Completed
R005186,E03442,2025_H1,2025-06-15,4,1,False,Pending
R005187,E04754,2025_H1,2025-06-15,2,3,False,Completed
R005188,E01562,2025_H1,2025-06-15,3,2,False,Completed
R005189,E00536,2025_H1,2025-06-15,3,3,False,Completed
R005190,E03990,2025_H1,2025-06-15,3,3,False,Completed
R005191,E00884,2025_H1,2025-06-15,2,3,False,Completed
R005192,E00295,2025_H1,2025-06-15,3,3,False,Completed
R005193,E01587,2025_H1,2025-06-15,4,3,True,Completed
R005194,E03417,2025_H1,2025-06-15,3,1,False,Completed
R005195,E04994,2025_H1,2025-06-15,3,4,True,Completed
R005196,E02986,2025_H1,2025-06-15,2,1,False,Completed
R005197,E01535,2025_H1,2025-06-15,2,4,True,Completed
R005198,E02608,2025_H1,2025-06-15,3,4,False,Completed
R005199,E04009,2025_H1,2025-06-15,1,3,False,Completed
R005200,E04493,2025_H1,2025-06-15,3,4,False,Completed
R005201,E03230,2025_H1,2025-06-15,3,4,False,Completed
R005202,E03723,2025_H1,2025-06-15,4,5,False,Completed
R005203,E04977,2025_H1,2025-06-15,3,3,False,Pending
R005204,E01664,2025_H1,2025-06-15,2,3,False,Pending
R005205,E04828,2025_H1,2025-06-15,3,3,False,Completed
R005206,E03781,2025_H1,2025-06-15,3,4,True,Completed
R005207,E02339,2025_H1,2025-06-15,4,3,False,Completed
R005208,E03235,2025_H1,2025-06-15,3,3,False,Completed
R005209,E02182,2025_H1,2025-06-15,2,4,False,Completed
R005210,E03026,2025_H1,2025-06-15,3,3,True,Completed
R005211,E02953,2025_H1,2025-06-15,3,5,False,Completed
R005212,E03077,2025_H1,2025-06-15,4,3,False,Completed
R005213,E04336,2025_H1,2025-06-15,3,3,False,Completed
R005214,E02774,2025_H1,2025-06-15,5,4,False,Completed
R005215,E04662,2025_H1,2025-06-15,3,5,False,Completed
R005216,E00335,2025_H1,2025-06-15,3,4,False,Completed
R005217,E03461,2025_H1,2025-06-15,2,4,False,Completed
R005218,E00220,2025_H1,2025-06-15,3,3,True,Completed
R005219,E01320,2025_H1,2025-06-15,5,3,False,Completed
R005220,E00257,2025_H1,2025-06-15,3,3,False,Completed
R005221,E00956,2025_H1,2025-06-15,4,3,False,Completed
R005222,E00357,2025_H1,2025-06-15,4,3,False,Pending
R005223,E00789,2025_H1,2025-06-15,4,3,False,Completed
R005224,E02599,2025_H1,2025-06-15,5,3,False,Completed
R005225,E01053,2025_H1,2025-06-15,3,3,False,Completed
R005226,E03943,2025_H1,2025-06-15,3,3,False,Completed
R005227,E00391,2025_H1,2025-06-15,3,5,False,Completed
R005228,E01494,2025_H1,2025-06-15,5,4,False,Completed
R005229,E00344,2025_H1,2025-06-15,3,3,False,Completed
R005230,E04113,2025_H1,2025-06-15,4,2,False,Pending
R005231,E04095,2025_H1,2025-06-15,4,2,False,Completed
R005232,E01221,2025_H1,2025-06-15,3,4,False,Completed
R005233,E02654,2025_H1,2025-06-15,4,4,False,Completed
R005234,E03572,2025_H1,2025-06-15,3,4,False,Pending
R005235,E00775,2025_H1,2025-06-15,3,1,False,Completed
R005236,E01511,2025_H1,2025-06-15,3,3,False,Completed
R005237,E02367,2025_H1,2025-06-15,3,1,False,Completed
R005238,E00920,2025_H1,2025-06-15,3,4,False,Completed
R005239,E04604,2025_H1,2025-06-15,3,3,False,Completed
R005240,E04644,2025_H1,2025-06-15,3,2,False,Completed
R005241,E03280,2025_H1,2025-06-15,3,2,False,Completed
R005242,E03620,2025_H1,2025-06-15,4,3,False,Completed
R005243,E02165,2025_H1,2025-06-15,5,3,False,Completed
R005244,E00249,2025_H1,2025-06-15,3,4,False,Completed
R005245,E03565,2025_H1,2025-06-15,3,2,False,Completed
R005246,E03189,2025_H1,2025-06-15,5,1,False,Completed
R005247,E04330,2025_H1,2025-06-15,5,3,False,Completed
R005248,E00946,2025_H1,2025-06-15,3,3,False,Completed
R005249,E00172,2025_H1,2025-06-15,3,1,False,Completed
R005250,E01365,2025_H1,2025-06-15,3,4,True,Pending
R005251,E00901,2025_H1,2025-06-15,2,3,False,Completed
R005252,E03924,2025_H1,2025-06-15,3,4,False,Completed
R005253,E02272,2025_H1,2025-06-15,4,3,False,Completed
R005254,E02322,2025_H1,2025-06-15,3,4,False,Completed
R005255,E04292,2025_H1,2025-06-15,5,2,False,Completed
R005256,E01430,2025_H1,2025-06-15,3,3,False,Completed
R005257,E04640,2025_H1,2025-06-15,3,3,False,Completed
R005258,E02026,2025_H1,2025-06-15,3,3,False,Completed
R005259,E03637,2025_H1,2025-06-15,1,2,False,Completed
R005260,E03474,2025_H1,2025-06-15,3,3,False,Completed
R005261,E03298,2025_H1,2025-06-15,3,3,False,Completed
R005262,E02189,2025_H1,2025-06-15,3,3,False,Completed
R005263,E03434,2025_H1,2025-06-15,3,3,False,Completed
R005264,E03147,2025_H1,2025-06-15,3,5,False,Completed
R005265,E00538,2025_H1,2025-06-15,3,4,False,Pending
R005266,E00136,2025_H1,2025-06-15,3,3,True,Completed
R005267,E00368,2025_H1,2025-06-15,2,1,False,Completed
R005268,E02208,2025_H1,2025-06-15,3,4,False,Pending
R005269,E01258,2025_H1,2025-06-15,3,3,False,Completed
R005270,E04967,2025_H1,2025-06-15,3,2,False,Pending
R005271,E02433,2025_H1,2025-06-15,2,3,False,Completed
R005272,E01117,2025_H1,2025-06-15,3,3,False,Cancelled
R005273,E04580,2025_H1,2025-06-15,4,4,False,Completed
R005274,E00743,2025_H1,2025-06-15,2,2,False,Completed
R005275,E01206,2025_H1,2025-06-15,1,5,True,Completed
R005276,E04851,2025_H1,2025-06-15,4,2,False,Completed
R005277,E03750,2025_H1,2025-06-15,3,3,False,Completed
R005278,E01787,2025_H1,2025-06-15,1,3,True,Cancelled
R005279,E02333,2025_H1,2025-06-15,3,4,False,Completed
R005280,E00177,2025_H1,2025-06-15,3,3,False,Pending
R005281,E04902,2025_H1,2025-06-15,4,3,False,Completed
R005282,E04791,2025_H1,2025-06-15,4,4,False,Completed
R005283,E02142,2025_H1,2025-06-15,5,3,False,Completed
R005284,E04166,2025_H1,2025-06-15,3,2,False,Completed
R005285,E03816,2025_H1,2025-06-15,2,4,False,Completed
R005286,E02934,2025_H1,2025-06-15,5,1,False,Completed
R005287,E01931,2025_H1,2025-06-15,5,4,False,Completed
R005288,E04835,2025_H1,2025-06-15,3,2,False,Pending
R005289,E04616,2025_H1,2025-06-15,3,2,False,Completed
R005290,E00438,2025_H1,2025-06-15,1,5,False,Completed
R005291,E00659,2025_H1,2025-06-15,5,2,False,Pending
R005292,E00982,2025_H1,2025-06-15,4,4,True,Completed
R005293,E04193,2025_H1,2025-06-15,2,2,False,Completed
R005294,E01520,2025_H1,2025-06-15,5,4,False,Pending
